tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres
tt0892578	tvEpisode	Single Stamina	Single Stamina	0	2006	\N	23	Comedy,Drama,Romance
tt0892727	tvEpisode	Yahrzeit: Part 1	Yahrzeit: Part 1	0	2007	\N	60	Crime,Drama,Mystery
tt0893121	tvEpisode	As One Flew Out of the Cuckoo's Nest, One Flew In	As One Flew Out of the Cuckoo's Nest, One Flew In	0	2007	\N	56	Crime,Drama,Mystery
tt0893122	tvEpisode	Signing Up to Wealth	Signing Up to Wealth	0	2007	\N	55	Crime,Drama,Mystery
tt0893123	tvEpisode	Getting Even	Getting Even	0	2007	\N	57	Crime,Drama,Mystery
tt0893124	tvEpisode	A Designers Paradise	A Designers Paradise	0	2007	\N	58	Crime,Drama,Mystery
tt0893125	tvEpisode	Conning the Artists	Conning the Artists	0	2007	\N	57	Crime,Drama,Mystery
tt0893126	tvEpisode	Big Daddy Calling	Big Daddy Calling	0	2007	\N	56	Crime,Drama,Mystery
tt0893262	tvEpisode	Lord of the Pi's	Lord of the Pi's	0	2006	\N	42	Crime,Drama,Mystery
tt0893705	tvEpisode	Lincoln	Lincoln	0	2006	\N	44	Comedy,Crime,Drama
tt0897111	tvEpisode	First Time in New York	First Time in New York	0	2007	\N	23	Comedy,Drama,Romance
tt0898064	tvEpisode	Of Vice and Men	Of Vice and Men	0	2006	\N	48	Crime,Drama,Mystery
tt0898838	tvEpisode	Poughkeepsie, Tramps and Thieves	Poughkeepsie, Tramps and Thieves	0	2007	\N	41	Crime,Drama,Mystery
tt0900569	tvEpisode	Staring at the Sun	Staring at the Sun	0	2006	\N	60	Drama,Romance
tt0901048	tvEpisode	The Headless Witch in the Woods	The Headless Witch in the Woods	0	2006	\N	42	Crime,Drama,Mystery
tt0903412	tvEpisode	Don't Stand So Close to Me	Don't Stand So Close to Me	0	2006	\N	60	Drama,Romance
tt0904645	tvEpisode	How Lily Stole Christmas	How Lily Stole Christmas	0	2006	\N	23	Comedy,Drama,Romance
tt0906371	tvEpisode	Sex, Birth, Death	Sex, Birth, Death	0	2006	\N	42	Crime,Drama,Mystery
tt0906402	tvEpisode	From a Whisper to a Scream	From a Whisper to a Scream	0	2006	\N	60	Drama,Romance
tt0906786	tvEpisode	Hemligheten	Hemligheten	0	2006	\N	87	Crime,Drama,Mystery
tt0912564	tvEpisode	The Colour of Amber	The Colour of Amber	0	2007	\N	82	Crime,Drama,Mystery
tt0913487	tvEpisode	The Man in the Cell	The Man in the Cell	0	2007	\N	42	Crime,Drama,Mystery
tt0915947	tvEpisode	Judas on a Pole	Judas on a Pole	0	2006	\N	42	Crime,Drama,Mystery
tt0916096	tvEpisode	Fear and Loathing	Fear and Loathing	0	2007	\N	42	Crime,Drama,Mystery
tt0917048	tvEpisode	Six Days: Part 1	Six Days: Part 1	0	2007	\N	60	Drama,Romance
tt0921216	tvEpisode	Gavin and Stacey	Gavin and Stacey	0	2007	\N	28	Comedy,Drama,Romance
tt0923155	tvEpisode	Profiler, Profiled	Profiler, Profiled	0	2006	\N	42	Crime,Drama,Mystery
tt0924531	tvEpisode	The Girl in the Gator	The Girl in the Gator	0	2007	\N	42	Crime,Drama,Mystery
tt0924660	tvEpisode	Episode #2.1	Episode #2.1	0	2007	\N	54	Comedy,Drama
tt0924661	tvEpisode	Episode #2.2	Episode #2.2	0	2007	\N	54	Comedy,Drama
tt0924662	tvEpisode	Episode #2.3	Episode #2.3	0	2007	\N	54	Comedy,Drama
tt0924663	tvEpisode	Episode #2.4	Episode #2.4	0	2007	\N	54	Comedy,Drama
tt0924664	tvEpisode	Episode #2.5	Episode #2.5	0	2007	\N	55	Comedy,Drama
tt0924665	tvEpisode	Episode #2.6	Episode #2.6	0	2007	\N	55	Comedy,Drama
tt0924666	tvEpisode	Episode #2.7	Episode #2.7	0	2007	\N	55	Comedy,Drama
tt0924667	tvEpisode	Episode #2.8	Episode #2.8	0	2007	\N	55	Comedy,Drama
tt0924673	tvEpisode	Columns	Columns	0	2007	\N	23	Comedy,Drama,Romance
tt0930851	tvEpisode	Wren Boys: Part 1	Wren Boys: Part 1	0	2007	\N	60	Crime,Drama,Mystery
tt0931520	tvEpisode	Angel of Death	Angel of Death	0	2007	\N	44	Comedy,Crime,Drama
tt0931521	tvEpisode	Nuts	Nuts	0	2007	\N	44	Comedy,Crime,Drama
tt0931862	tvEpisode	Six Days: Part 2	Six Days: Part 2	0	2007	\N	60	Drama,Romance
tt0932467	tvEpisode	Show Me the Monkey	Show Me the Monkey	0	2007	\N	42	Crime,Drama,Mystery
tt0932472	tvEpisode	Deus Ex Machina: Part 1	Deus Ex Machina: Part 1	0	2007	\N	60	Crime,Drama,Mystery
tt0932473	tvEpisode	Deus Ex Machina: Part 2	Deus Ex Machina: Part 2	0	2007	\N	60	Crime,Drama,Mystery
tt0932475	tvEpisode	Wren Boys: Part 2	Wren Boys: Part 2	0	2007	\N	60	Crime,Drama,Mystery
tt0932736	tvEpisode	Dumping Bella	Dumping Bella	0	2007	\N	44	Comedy,Crime,Drama
tt0933496	tvEpisode	Monday Night Football	Monday Night Football	0	2007	\N	22	Comedy,Drama,Romance
tt0934029	tvEpisode	The Bodies in the Book	The Bodies in the Book	0	2007	\N	42	Crime,Drama,Mystery
tt0934030	tvEpisode	The Boneless Bride in the River	The Boneless Bride in the River	0	2007	\N	42	Crime,Drama,Mystery
tt0934031	tvEpisode	The Man in the Mansion	The Man in the Mansion	0	2007	\N	42	Crime,Drama,Mystery
tt0934340	tvEpisode	There's Got to Be a Morning After Pill	There's Got to Be a Morning After Pill	0	2007	\N	41	Crime,Drama,Mystery
tt0935314	tvEpisode	No Way Out	No Way Out	0	2007	\N	42	Crime,Drama,Mystery
tt0935449	tvEpisode	The Phone Call	The Phone Call	0	2007	\N	28	Comedy,Drama,Romance
tt0935450	tvEpisode	Engagement Party	Engagement Party	0	2007	\N	29	Comedy,Drama,Romance
tt0935451	tvEpisode	The Big Secret	The Big Secret	0	2007	\N	29	Comedy,Drama,Romance
tt0935452	tvEpisode	Hen Night for Stacey	Hen Night for Stacey	0	2007	\N	28	Comedy,Drama,Romance
tt0935453	tvEpisode	The Big Day	The Big Day	0	2007	\N	29	Comedy,Drama,Romance
tt0935486	tvEpisode	Great Expectations	Great Expectations	0	2007	\N	60	Drama,Romance
tt0936015	tvEpisode	A Simple Sacrifice: Part 2	A Simple Sacrifice: Part 2	0	2001	\N	57	Crime,Drama,Mystery
tt0936016	tvEpisode	Burn Out: Part 2	Burn Out: Part 2	0	2001	\N	56	Crime,Drama,Mystery
tt0936017	tvEpisode	The Blind Beggar: Part 2	The Blind Beggar: Part 2	0	2001	\N	59	Crime,Drama,Mystery
tt0936018	tvEpisode	Every Breath You Take: Part 2	Every Breath You Take: Part 2	0	2001	\N	59	Crime,Drama,Mystery
tt0936019	tvEpisode	Pilot: Part 2	Pilot: Part 2	0	2000	\N	50	Crime,Drama,Mystery
tt0938259	tvEpisode	The Fall: Part 2	The Fall: Part 2	0	2007	\N	57	Crime,Drama,Mystery
tt0940133	tvEpisode	Walk on Water	Walk on Water	0	2007	\N	60	Drama,Romance
tt0941349	tvEpisode	Revelations	Revelations	0	2007	\N	42	Crime,Drama,Mystery
tt0941350	tvEpisode	The Big Game	The Big Game	0	2007	\N	42	Crime,Drama,Mystery
tt0942279	tvEpisode	Yahrzeit: Part 2	Yahrzeit: Part 2	0	2007	\N	59	Crime,Drama,Mystery
tt0943579	tvEpisode	Selling Sickness	Selling Sickness	0	2007	\N	43	Comedy,Crime,Drama
tt0943657	tvEpisode	Stuff	Stuff	0	2007	\N	23	Comedy,Drama,Romance
tt0944339	tvEpisode	Saving Face	Saving Face	0	2007	\N	60	Crime,Drama,Mystery
tt0945886	tvEpisode	Distress	Distress	0	2007	\N	42	Crime,Drama,Mystery
tt0946316	tvEpisode	Lucky Penny	Lucky Penny	0	2007	\N	30	Comedy,Drama,Romance
tt0948266	tvEpisode	Wishin' and Hopin'	Wishin' and Hopin'	0	2007	\N	60	Drama,Romance
tt0948388	tvEpisode	Postgame Mortem	Postgame Mortem	0	2007	\N	41	Crime,Drama,Mystery
tt0952540	tvEpisode	Double Bind: Part 1	Double Bind: Part 1	0	2007	\N	58	Crime,Drama,Mystery
tt0952541	tvEpisode	Double Bind: Part 2	Double Bind: Part 2	0	2007	\N	58	Crime,Drama,Mystery
tt0952542	tvEpisode	Mask of Sanity: Part 1	Mask of Sanity: Part 1	0	2007	\N	60	Crime,Drama,Mystery
tt0952543	tvEpisode	Mask of Sanity: Part 2	Mask of Sanity: Part 2	0	2007	\N	57	Crime,Drama,Mystery
tt0954055	tvEpisode	Fat Burner	Fat Burner	0	2007	\N	44	Comedy,Crime,Drama
tt0957490	tvEpisode	Mars, Bars	Mars, Bars	0	2007	\N	41	Crime,Drama,Mystery
tt0959620	tvEpisode	The Good Lawyer	The Good Lawyer	0	2007	\N	43	Comedy,Crime,Drama
tt0960237	tvEpisode	Player Under Pressure	Player Under Pressure	0	2008	\N	42	Crime,Drama,Mystery
tt0961763	tvEpisode	The Killer in the Concrete	The Killer in the Concrete	0	2007	\N	42	Crime,Drama,Mystery
tt0962364	tvEpisode	Drowning on Dry Land	Drowning on Dry Land	0	2007	\N	60	Drama,Romance
tt0962365	tvEpisode	Some Kind of Miracle	Some Kind of Miracle	0	2007	\N	60	Drama,Romance
tt0962499	tvEpisode	Papa's Cabin	Papa's Cabin	0	2007	\N	42	Crime,Drama,Mystery
tt0963120	tvEpisode	Un-American Graffiti	Un-American Graffiti	0	2007	\N	41	Crime,Drama,Mystery
tt0964281	tvEpisode	My Favorite Mistake	My Favorite Mistake	0	2007	\N	60	Drama,Romance
tt0965936	tvEpisode	Ashes and Dust	Ashes and Dust	0	2007	\N	42	Crime,Drama,Mystery
tt0965937	tvEpisode	Jones	Jones	0	2007	\N	42	Crime,Drama,Mystery
tt0966112	tvEpisode	Bachelor Party	Bachelor Party	0	2007	\N	23	Comedy,Drama,Romance
tt0969965	tvEpisode	Arrivederci, Fiero	Arrivederci, Fiero	0	2007	\N	22	Comedy,Drama,Romance
tt0970986	tvEpisode	Spaceman in a Crater	Spaceman in a Crater	0	2007	\N	41	Crime,Drama,Mystery
tt0971628	tvEpisode	Scars and Souvenirs	Scars and Souvenirs	0	2007	\N	60	Drama,Romance
tt0974055	tvEpisode	The Bride Wore Blood	The Bride Wore Blood	0	2007	\N	43	Comedy,Crime,Drama
tt0974071	tvEpisode	Homewrecker	Homewrecker	0	2007	\N	60	Crime,Drama,Mystery
tt0974478	tvEpisode	Weevils Wobble But They Don't Go Down	Weevils Wobble But They Don't Go Down	0	2007	\N	50	Crime,Drama,Mystery
tt0975568	tvEpisode	I Know What You'll Do Next Summer	I Know What You'll Do Next Summer	0	2007	\N	42	Crime,Drama,Mystery
tt0977178	tvEpisode	More with Less	More with Less	0	2008	\N	58	Crime,Drama,Thriller
tt0977179	tvEpisode	-30-	-30-	0	2008	\N	93	Crime,Drama,Thriller
tt0977180	tvEpisode	Not for Attribution	Not for Attribution	0	2008	\N	58	Crime,Drama,Thriller
tt0977181	tvEpisode	Transitions	Transitions	0	2008	\N	58	Crime,Drama,Thriller
tt0977182	tvEpisode	React Quotes	React Quotes	0	2008	\N	57	Crime,Drama,Thriller
tt0977183	tvEpisode	The Dickensian Aspect	The Dickensian Aspect	0	2008	\N	58	Crime,Drama,Thriller
tt0977184	tvEpisode	Took	Took	0	2008	\N	58	Crime,Drama,Thriller
tt0977185	tvEpisode	Clarifications	Clarifications	0	2008	\N	58	Crime,Drama,Thriller
tt0977186	tvEpisode	Late Editions	Late Editions	0	2008	\N	60	Crime,Drama,Thriller
tt0977321	tvEpisode	Son of the Defender	Son of the Defender	0	2007	\N	44	Comedy,Crime,Drama
tt0977922	tvEpisode	Brotherly Love	Brotherly Love	0	2007	\N	44	Comedy,Crime,Drama
tt0978049	tvEpisode	Moving Day	Moving Day	0	2007	\N	23	Comedy,Drama,Romance
tt0979464	tvEpisode	Grave Doubts	Grave Doubts	0	2007	\N	60	Crime,Drama,Mystery
tt0982196	tvEpisode	Something Borrowed	Something Borrowed	0	2007	\N	22	Comedy,Drama,Romance
tt0984436	tvEpisode	Honor Among Thieves	Honor Among Thieves	0	2007	\N	44	Crime,Drama,Mystery
tt0985516	tvEpisode	Unconfirmed Reports	Unconfirmed Reports	0	2008	\N	58	Crime,Drama,Thriller
tt0986485	tvEpisode	Guise 'n Dolls	Guise 'n Dolls	0	2007	\N	42	Comedy,Crime,Drama
tt0988236	tvEpisode	The Glowing Bones in 'The Old Stone House'	The Glowing Bones in 'The Old Stone House'	0	2007	\N	42	Crime,Drama,Mystery
tt0988237	tvEpisode	Stargazer in a Puddle	Stargazer in a Puddle	0	2007	\N	42	Crime,Drama,Mystery
tt0988238	tvEpisode	The Priest in the Churchyard	The Priest in the Churchyard	0	2007	\N	42	Crime,Drama,Mystery
tt0991724	tvEpisode	Open Season	Open Season	0	2007	\N	42	Crime,Drama,Mystery
tt0993797	tvEpisode	Beauty and the Beast	Beauty and the Beast	0	2007	\N	65	Comedy,Crime,Drama
tt0993798	tvEpisode	Green Christmas	Green Christmas	0	2007	\N	44	Comedy,Crime,Drama
tt0993799	tvEpisode	Mad About You	Mad About You	0	2008	\N	44	Comedy,Crime,Drama
tt0993800	tvEpisode	Roe vs Wade: The Musical	Roe vs Wade: The Musical	0	2008	\N	44	Comedy,Crime,Drama
tt0993801	tvEpisode	Glow in the Dark	Glow in the Dark	0	2008	\N	44	Comedy,Crime,Drama
tt0993802	tvEpisode	Rescue Me	Rescue Me	0	2008	\N	44	Comedy,Crime,Drama
tt0993804	tvEpisode	The Mighty Rogues	The Mighty Rogues	0	2008	\N	44	Comedy,Crime,Drama
tt0993805	tvEpisode	The Court Supreme	The Court Supreme	0	2008	\N	43	Comedy,Crime,Drama
tt0993806	tvEpisode	The Gods Must Be Crazy	The Gods Must Be Crazy	0	2008	\N	44	Comedy,Crime,Drama
tt0993807	tvEpisode	Indecent Proposals	Indecent Proposals	0	2008	\N	44	Comedy,Crime,Drama
tt0993808	tvEpisode	The Innocent Man	The Innocent Man	0	2007	\N	44	Comedy,Crime,Drama
tt0993809	tvEpisode	Patriot Acts	Patriot Acts	0	2008	\N	43	Comedy,Crime,Drama
tt0993810	tvEpisode	The Chicken and the Leg	The Chicken and the Leg	0	2007	\N	44	Comedy,Crime,Drama
tt0993811	tvEpisode	Do Tell	Do Tell	0	2007	\N	44	Comedy,Crime,Drama
tt0993812	tvEpisode	Hope and Gory	Hope and Gory	0	2007	\N	44	Comedy,Crime,Drama
tt0993813	tvEpisode	The Object of My Affection	The Object of My Affection	0	2007	\N	44	Comedy,Crime,Drama
tt0993814	tvEpisode	Attack of the Xenophobes	Attack of the Xenophobes	0	2007	\N	44	Comedy,Crime,Drama
tt0993815	tvEpisode	Oral Contracts	Oral Contracts	0	2007	\N	44	Comedy,Crime,Drama
tt0993816	tvEpisode	No Brains Left Behind	No Brains Left Behind	0	2007	\N	44	Comedy,Crime,Drama
tt0994245	tvEpisode	Showdown	Showdown	0	2007	\N	30	Comedy,Drama,Romance
tt0998426	tvEpisode	Desire	Desire	0	2007	\N	60	Drama,Romance
tt10003824	tvEpisode	Louis T. Steinhil (No. 27)	Louis T. Steinhil (No. 27)	0	2019	\N	42	Crime,Drama,Mystery
tt10011150	tvEpisode	The Absence of Field	The Absence of Field	0	2020	\N	59	Drama,Mystery,Sci-Fi
tt10011152	tvEpisode	The Mother of Exiles	The Mother of Exiles	0	2020	\N	60	Drama,Mystery,Sci-Fi
tt10011154	tvEpisode	Genre	Genre	0	2020	\N	58	Drama,Mystery,Sci-Fi
tt10011156	tvEpisode	Decoherence	Decoherence	0	2020	\N	58	Drama,Mystery,Sci-Fi
tt10011158	tvEpisode	Passed Pawn	Passed Pawn	0	2020	\N	59	Drama,Mystery,Sci-Fi
tt10011160	tvEpisode	Crisis Theory	Crisis Theory	0	2020	\N	76	Drama,Mystery,Sci-Fi
tt1001867	tvEpisode	Time After Time	Time After Time	0	2007	\N	60	Drama,Romance
tt10027092	tvEpisode	A Winter's Tale	A Winter's Tale	0	2021	\N	56	Drama,Fantasy,Mystery
tt1002868	tvEpisode	A Change Is Gonna Come	A Change Is Gonna Come	0	2007	\N	60	Drama,Romance
tt1002869	tvEpisode	Crash Into Me: Part 2	Crash Into Me: Part 2	0	2007	\N	60	Drama,Romance
tt1002870	tvEpisode	Lay Your Hands on Me	Lay Your Hands on Me	0	2008	\N	60	Drama,Romance
tt1002871	tvEpisode	Where the Wild Things Are	Where the Wild Things Are	0	2008	\N	60	Drama,Romance
tt1002872	tvEpisode	Piece of My Heart	Piece of My Heart	0	2008	\N	60	Drama,Romance
tt1002873	tvEpisode	The Becoming	The Becoming	0	2008	\N	60	Drama,Romance
tt1002874	tvEpisode	Losing My Mind	Losing My Mind	0	2008	\N	60	Drama,Romance
tt1002875	tvEpisode	Freedom: Part 1	Freedom: Part 1	0	2008	\N	60	Drama,Romance
tt1002879	tvEpisode	Love/Addiction	Love/Addiction	0	2007	\N	60	Drama,Romance
tt1002883	tvEpisode	Let the Truth Sting	Let the Truth Sting	0	2007	\N	60	Drama,Romance
tt1002884	tvEpisode	The Heart of the Matter	The Heart of the Matter	0	2007	\N	60	Drama,Romance
tt1002885	tvEpisode	Haunt You Every Day	Haunt You Every Day	0	2007	\N	60	Drama,Romance
tt1002886	tvEpisode	Kung Fu Fighting	Kung Fu Fighting	0	2007	\N	60	Drama,Romance
tt1002887	tvEpisode	Physical Attraction... Chemical Reaction	Physical Attraction... Chemical Reaction	0	2007	\N	60	Drama,Romance
tt1002888	tvEpisode	Forever Young	Forever Young	0	2007	\N	60	Drama,Romance
tt1002889	tvEpisode	Crash Into Me: Part 1	Crash Into Me: Part 1	0	2007	\N	60	Drama,Romance
tt10034522	tvEpisode	No More Secrets	No More Secrets	0	2019	\N	43	Action,Adventure,Comedy
tt1006412	tvEpisode	Anything You Can Do	Anything You Can Do	0	2007	\N	84	Crime,Drama,Mystery
tt10073428	tvEpisode	Et in Arcadia Ego, Part 1	Et in Arcadia Ego, Part 1	0	2020	\N	44	Action,Adventure,Drama
tt10073432	tvEpisode	Et in Arcadia Ego, Part 2	Et in Arcadia Ego, Part 2	0	2020	\N	56	Action,Adventure,Drama
tt10081534	tvEpisode	Masters of War 1:5 - 8	Masters of War 1:5 - 8	0	2019	\N	85	Action,Crime,Drama
tt1009326	tvEpisode	Ruby	Ruby	0	2007	\N	60	Crime,Drama,Mystery
tt10101058	tvEpisode	The Guardian	The Guardian	0	2019	\N	42	Action,Adventure,Comedy
tt10101060	tvEpisode	False Flag	False Flag	0	2019	\N	42	Action,Adventure,Comedy
tt10103552	tvEpisode	Exposure	Exposure	0	2021	\N	63	Action,Drama,Fantasy
tt1010768	tvEpisode	Tea and Sympathy	Tea and Sympathy	0	2007	\N	43	Comedy,Crime,Drama
tt1011450	tvEpisode	The Other Side of This Life, Part 1	The Other Side of This Life, Part 1	0	2007	\N	60	Drama,Romance
tt1011451	tvEpisode	The Other Side of This Life, Part 2	The Other Side of This Life, Part 2	0	2007	\N	60	Drama,Romance
tt10120548	tvEpisode	Head Over High Heels	Head Over High Heels	0	2019	\N	43	Drama,Romance
tt1012971	tvEpisode	Legacy	Legacy	0	2007	\N	42	Crime,Drama,Mystery
tt1013977	tvEpisode	It's Alive!	It's Alive!	0	2007	\N	53	Crime,Drama,Mystery
tt1013978	tvEpisode	There's Something About Harry	There's Something About Harry	0	2007	\N	55	Crime,Drama,Mystery
tt1013979	tvEpisode	Left Turn Ahead	Left Turn Ahead	0	2007	\N	51	Crime,Drama,Mystery
tt1013980	tvEpisode	The British Invasion	The British Invasion	0	2007	\N	51	Crime,Drama,Mystery
tt1013981	tvEpisode	Waiting to Exhale	Waiting to Exhale	0	2007	\N	56	Crime,Drama,Mystery
tt1013982	tvEpisode	An Inconvenient Lie	An Inconvenient Lie	0	2007	\N	52	Crime,Drama,Mystery
tt1013983	tvEpisode	See-Through	See-Through	0	2007	\N	53	Crime,Drama,Mystery
tt1013984	tvEpisode	The Dark Defender	The Dark Defender	0	2007	\N	56	Crime,Drama,Mystery
tt1013985	tvEpisode	Dex, Lies, and Videotape	Dex, Lies, and Videotape	0	2007	\N	53	Crime,Drama,Mystery
tt1013986	tvEpisode	That Night, a Forest Grew	That Night, a Forest Grew	0	2007	\N	55	Crime,Drama,Mystery
tt1013987	tvEpisode	Morning Comes	Morning Comes	0	2007	\N	49	Crime,Drama,Mystery
tt1013988	tvEpisode	Resistance Is Futile	Resistance Is Futile	0	2007	\N	50	Crime,Drama,Mystery
tt1015575	tvEpisode	Dumb Luck	Dumb Luck	0	2007	\N	60	Crime,Drama,Mystery
tt1015608	tvEpisode	No Way Out, Part II: The Evilution of Frank	No Way Out, Part II: The Evilution of Frank	0	2007	\N	42	Crime,Drama,Mystery
tt1015947	tvEpisode	Debasement Tapes	Debasement Tapes	0	2007	\N	41	Crime,Drama,Mystery
tt10162958	tvEpisode	Ignition	Ignition	0	2021	\N	56	Action,Drama,Fantasy
tt1017765	tvEpisode	Testing 1-2-3	Testing 1-2-3	0	2007	\N	60	Drama,Romance
tt1017766	tvEpisode	Something Blue	Something Blue	0	2007	\N	23	Comedy,Drama,Romance
tt10188516	tvEpisode	Fasten Your Seatbelts	Fasten Your Seatbelts	0	2020	\N	42	Drama,Mystery,Sci-Fi
tt1019357	tvEpisode	The Bitch Is Back	The Bitch Is Back	0	2007	\N	43	Crime,Drama,Mystery
tt1020603	tvEpisode	Trial of the Century	Trial of the Century	0	2007	\N	43	Comedy,Crime,Drama
tt1020626	tvEpisode	Didn't We Almost Have It All?	Didn't We Almost Have It All?	0	2007	\N	60	Drama,Romance
tt1025298	tvEpisode	Guantanamo by the Bay	Guantanamo by the Bay	0	2007	\N	42	Comedy,Crime,Drama
tt10266868	tvEpisode	Undertaking	Undertaking	0	2021	\N	57	Action,Drama,Fantasy
tt10266898	tvEpisode	Hanged	Hanged	0	2021	\N	57	Action,Drama,Fantasy
tt10266912	tvEpisode	True	True	0	2021	\N	57	Action,Drama,Fantasy
tt1027636	tvEpisode	Nocebo	Nocebo	0	2007	\N	85	Crime,Drama,Mystery
tt1027637	tvEpisode	The Names of Angels	The Names of Angels	0	2007	\N	84	Crime,Drama,Mystery
tt1028146	tvEpisode	The Round File	The Round File	0	2007	\N	60	Crime,Drama,Mystery
tt1029613	tvEpisode	Duck and Cover	Duck and Cover	0	2007	\N	42	Comedy,Crime,Drama
tt10313492	tvEpisode	All Tomorrow's Parties	All Tomorrow's Parties	0	2020	\N	44	Drama,Romance
tt10328044	tvEpisode	The Gang Gets Gone	The Gang Gets Gone	0	2019	\N	41	Action,Crime,Drama
tt10337778	tvEpisode	Employee of the Bearimy	Employee of the Bearimy	0	2019	\N	22	Comedy,Drama,Fantasy
tt10337782	tvEpisode	A Girl from Arizona Part 2	A Girl from Arizona Part 2	0	2019	\N	22	Comedy,Drama,Fantasy
tt10337786	tvEpisode	Chillaxing	Chillaxing	0	2019	\N	22	Comedy,Drama,Fantasy
tt10337788	tvEpisode	Tinker, Tailor, Demon, Spy	Tinker, Tailor, Demon, Spy	0	2019	\N	22	Comedy,Drama,Fantasy
tt1035912	tvEpisode	Pilot	Pilot	0	2007	\N	43	Action,Comedy,Drama
tt1035913	tvEpisode	Chuck Versus the Nemesis	Chuck Versus the Nemesis	0	2007	\N	43	Action,Comedy,Drama
tt1035914	tvEpisode	Chuck Versus the Crown Vic	Chuck Versus the Crown Vic	0	2007	\N	43	Action,Comedy,Drama
tt1035916	tvEpisode	Chuck Versus the Marlin	Chuck Versus the Marlin	0	2008	\N	43	Action,Comedy,Drama
tt1035917	tvEpisode	Chuck Versus the Helicopter	Chuck Versus the Helicopter	0	2007	\N	\N	Action,Comedy,Drama
tt1035918	tvEpisode	Chuck Versus the Tango	Chuck Versus the Tango	0	2007	\N	44	Action,Comedy,Drama
tt1035919	tvEpisode	Chuck Versus the Wookiee	Chuck Versus the Wookiee	0	2007	\N	44	Action,Comedy,Drama
tt1035920	tvEpisode	Chuck Versus the Sizzling Shrimp	Chuck Versus the Sizzling Shrimp	0	2007	\N	44	Action,Comedy,Drama
tt1035921	tvEpisode	Chuck Versus the Sandworm	Chuck Versus the Sandworm	0	2007	\N	42	Action,Comedy,Drama
tt1035922	tvEpisode	Chuck Versus the Alma Mater	Chuck Versus the Alma Mater	0	2007	\N	43	Action,Comedy,Drama
tt1035923	tvEpisode	Chuck Versus the Truth	Chuck Versus the Truth	0	2007	\N	44	Action,Comedy,Drama
tt1035924	tvEpisode	Chuck Versus the Imported Hard Salami	Chuck Versus the Imported Hard Salami	0	2007	\N	43	Action,Comedy,Drama
tt10370688	tvEpisode	Louis T. Steinhil (No. 27): Conclusion	Louis T. Steinhil (No. 27): Conclusion	0	2019	\N	42	Crime,Drama,Mystery
tt1037344	tvEpisode	Four to Eight	Four to Eight	0	2007	\N	60	Crime,Drama,Mystery
tt10399578	tvEpisode	Christmas Special 2019	Christmas Special 2019	0	2019	\N	63	Comedy,Drama,Romance
tt1041256	tvEpisode	Manhunt	Manhunt	0	2007	\N	60	Crime,Drama,Mystery
tt10482278	tvEpisode	Let Fate Decide	Let Fate Decide	0	2019	\N	41	Action,Adventure,Comedy
tt10540682	tvEpisode	Episode #9.1	Episode #9.1	0	2020	\N	60	Comedy,Drama,Romance
tt10547784	tvEpisode	The Answer	The Answer	0	2019	\N	21	Comedy,Drama,Fantasy
tt1054783	tvEpisode	Blindsided	Blindsided	0	2007	\N	60	Crime,Drama,Mystery
tt10582302	tvEpisode	Adrift	Adrift	0	2022	\N	67	Action,Adventure,Drama
tt10680456	tvEpisode	Mondays, Am I Right?	Mondays, Am I Right?	0	2020	\N	21	Comedy,Drama,Fantasy
tt10703532	tvEpisode	Whenever You're Ready	Whenever You're Ready	0	2020	\N	53	Comedy,Drama,Fantasy
tt10706942	tvEpisode	Exodus	Exodus	0	2020	\N	52	Drama,Mystery,Sci-Fi
tt10799662	tvEpisode	Les Fleurs du Mal (No. 151)	Les Fleurs du Mal (No. 151)	0	2019	\N	42	Crime,Drama,Mystery
tt10815432	tvEpisode	Parent Not Expected	Parent Not Expected	0	2020	\N	88	Crime,Drama,Mystery
tt10847142	tvEpisode	Black Box	Black Box	0	2020	\N	42	Drama,Mystery,Sci-Fi
tt10847158	tvEpisode	Emergency Exit	Emergency Exit	0	2020	\N	42	Drama,Mystery,Sci-Fi
tt10847170	tvEpisode	Grounded	Grounded	0	2020	\N	42	Drama,Mystery,Sci-Fi
tt10847188	tvEpisode	Return Trip	Return Trip	0	2020	\N	42	Drama,Mystery,Sci-Fi
tt10847190	tvEpisode	False Horizon	False Horizon	0	2020	\N	42	Drama,Mystery,Sci-Fi
tt10847192	tvEpisode	Coordinated Flight	Coordinated Flight	0	2020	\N	42	Drama,Mystery,Sci-Fi
tt10847196	tvEpisode	Airplane Bottles	Airplane Bottles	0	2020	\N	42	Drama,Mystery,Sci-Fi
tt10847206	tvEpisode	Course Deviation	Course Deviation	0	2020	\N	42	Drama,Mystery,Sci-Fi
tt10847210	tvEpisode	Carry On	Carry On	0	2020	\N	42	Drama,Mystery,Sci-Fi
tt10847220	tvEpisode	Call Sign	Call Sign	0	2020	\N	42	Drama,Mystery,Sci-Fi
tt10847232	tvEpisode	Unaccompanied Minors	Unaccompanied Minors	0	2020	\N	42	Drama,Mystery,Sci-Fi
tt10847238	tvEpisode	Icing Conditions	Icing Conditions	0	2020	\N	42	Drama,Mystery,Sci-Fi
tt1084790	tvEpisode	Wait for It	Wait for It	0	2007	\N	22	Comedy,Drama,Romance
